Country,Category,DateTime,Value,Frequency,HistoricalDataSymbol,LastUpdate
Vietnam,Balance of Trade,2015-04-30T00:00:00,0.148,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2015-05-31T00:00:00,-1.239,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2015-06-30T00:00:00,-0.14,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2015-07-31T00:00:00,-0.49,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2015-08-31T00:00:00,0.35,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2015-09-30T00:00:00,-0.22,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2015-10-31T00:00:00,0.5,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2015-11-30T00:00:00,0.3,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2015-12-31T00:00:00,-0.56,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2016-01-31T00:00:00,0.765,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2016-02-29T00:00:00,-0.19,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2016-03-31T00:00:00,0.624,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2016-04-30T00:00:00,0.277,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2016-05-31T00:00:00,-0.177,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2016-06-30T00:00:00,-0.017,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2016-07-31T00:00:00,0.564,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2016-08-31T00:00:00,0.573,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2016-09-30T00:00:00,0.864,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2016-10-31T00:00:00,-0.445,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2016-11-30T00:00:00,-0.243,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2016-12-31T00:00:00,-0.494,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2017-01-31T00:00:00,1.154,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2017-02-28T00:00:00,-2.044,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2017-03-31T00:00:00,-1.104,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2017-04-30T00:00:00,0.186,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2017-05-31T00:00:00,-0.528,Monthly,VietnamBT,2020-07-29T08:57:00
