Country,Category,DateTime,Value,Frequency,HistoricalDataSymbol,LastUpdate
Vietnam,Imports,2015-02-28T00:00:00,10.48,Monthly,VietnamIm,2020-07-29T09:03:00
Vietnam,Imports,2015-03-31T00:00:00,14.736,Monthly,VietnamIm,2020-07-29T09:03:00
Vietnam,Imports,2015-04-30T00:00:00,13.2,Monthly,VietnamIm,2020-07-29T09:03:00
Vietnam,Imports,2015-05-31T00:00:00,14.938,Monthly,VietnamIm,2020-07-29T09:03:00
Vietnam,Imports,2015-06-30T00:00:00,14.465,Monthly,VietnamIm,2020-07-29T09:03:00
Vietnam,Imports,2015-07-31T00:00:00,14.668,Monthly,VietnamIm,2020-07-29T09:03:00
Vietnam,Imports,2015-08-31T00:00:00,14.134,Monthly,VietnamIm,2020-07-29T09:03:00
Vietnam,Imports,2015-09-30T00:00:00,14.034,Monthly,VietnamIm,2020-07-29T09:03:00
Vietnam,Imports,2015-10-31T00:00:00,13.814,Monthly,VietnamIm,2020-07-29T09:03:00
Vietnam,Imports,2015-11-30T00:00:00,13.631,Monthly,VietnamIm,2020-07-29T09:03:00
Vietnam,Imports,2015-12-31T00:00:00,14.298,Monthly,VietnamIm,2020-07-29T09:03:00
Vietnam,Imports,2016-01-31T00:00:00,12.598,Monthly,VietnamIm,2020-07-29T09:03:00
Vietnam,Imports,2016-02-29T00:00:00,10.29,Monthly,VietnamIm,2020-07-29T09:03:00
Vietnam,Imports,2016-03-31T00:00:00,14.493,Monthly,VietnamIm,2020-07-29T09:03:00
Vietnam,Imports,2016-04-30T00:00:00,14.073,Monthly,VietnamIm,2020-07-29T09:03:00
Vietnam,Imports,2016-05-31T00:00:00,14.549,Monthly,VietnamIm,2020-07-29T09:03:00
Vietnam,Imports,2016-06-30T00:00:00,14.742,Monthly,VietnamIm,2020-07-29T09:03:00
Vietnam,Imports,2016-07-31T00:00:00,14.344,Monthly,VietnamIm,2020-07-29T09:03:00
Vietnam,Imports,2016-08-31T00:00:00,15.523,Monthly,VietnamIm,2020-07-29T09:03:00
Vietnam,Imports,2016-09-30T00:00:00,14.554,Monthly,VietnamIm,2020-07-29T09:03:00
Vietnam,Imports,2016-10-31T00:00:00,15.846,Monthly,VietnamIm,2020-07-29T09:03:00
Vietnam,Imports,2016-11-30T00:00:00,16.375,Monthly,VietnamIm,2020-07-29T09:03:00
Vietnam,Imports,2016-12-31T00:00:00,17.077,Monthly,VietnamIm,2020-07-29T09:03:00
Vietnam,Imports,2017-01-31T00:00:00,13.188,Monthly,VietnamIm,2020-07-29T09:03:00
Vietnam,Imports,2017-02-28T00:00:00,15.15,Monthly,VietnamIm,2020-07-29T09:03:00
Vietnam,Imports,2017-03-31T00:00:00,18.349,Monthly,VietnamIm,2020-07-29T09:03:00
Vietnam,Imports,2017-04-30T00:00:00,17.35,Monthly,VietnamIm,2020-07-29T09:03:00
Vietnam,Imports,2017-05-31T00:00:00,18.459,Monthly,VietnamIm,2020-07-29T09:03:00
Vietnam,Imports,2017-06-30T00:00:00,18.087,Monthly,VietnamIm,2020-07-29T09:03:00
Vietnam,Imports,2017-07-31T00:00:00,17.406,Monthly,VietnamIm,2020-07-29T09:03:00
Vietnam,Imports,2017-08-31T00:00:00,18.181,Monthly,VietnamIm,2020-07-29T09:03:00
Vietnam,Imports,2017-09-30T00:00:00,18.241,Monthly,VietnamIm,2020-07-29T09:03:00
Vietnam,Imports,2017-10-31T00:00:00,18.111,Monthly,VietnamIm,2020-07-29T09:03:00
Vietnam,Imports,2017-11-30T00:00:00,19.394,Monthly,VietnamIm,2020-07-29T09:03:00
Vietnam,Imports,2017-12-31T00:00:00,19.888,Monthly,VietnamIm,2020-07-29T09:03:00
Vietnam,Imports,2018-01-31T00:00:00,20.04,Monthly,VietnamIm,2020-07-29T09:03:00
Vietnam,Imports,2018-02-28T00:00:00,14.033,Monthly,VietnamIm,2020-07-29T09:03:00
Vietnam,Imports,2018-03-31T00:00:00,18.875,Monthly,VietnamIm,2020-07-29T09:03:00
Vietnam,Imports,2018-04-30T00:00:00,17.204,Monthly,VietnamIm,2020-07-29T09:03:00
Vietnam,Imports,2018-05-31T00:00:00,20.765,Monthly,VietnamIm,2020-07-29T09:03:00
Vietnam,Imports,2018-06-30T00:00:00,19.046,Monthly,VietnamIm,2020-07-29T09:03:00
Vietnam,Imports,2018-07-31T00:00:00,20.955,Monthly,VietnamIm,2020-07-29T09:03:00
Vietnam,Imports,2018-08-31T00:00:00,21.28,Monthly,VietnamIm,2020-07-29T09:03:00
Vietnam,Imports,2018-09-30T00:00:00,19.51,Monthly,VietnamIm,2020-07-29T09:03:00
Vietnam,Imports,2018-10-31T00:00:00,21.76,Monthly,VietnamIm,2020-07-29T09:03:00
